method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Weighted median,5,-0.0230671951509502,0.0286309255981619,0.420430788441192,SLC12A1,ENSG00000074803,UKB_hyperthyroid,0.977196818679375,0.923870092900617,1.03360161755968,0.0112699045915688,0.63400525118493,0.887859264695609,0.926296108248124,,,5,5,0,0,LMM_binary,log_odds,TRUE
Weighted mode,5,-0.0246302234659861,0.128894448004373,0.857763652330738,SLC12A1,ENSG00000074803,UKB_hyperthyroid,0.975670625434758,0.757854896143568,1.25608896133056,0.0112699045915688,0.63400525118493,0.887859264695609,0.926296108248124,,,5,5,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.0591640983582369,0.143009950540212,0.679089310733756,SLC12A2,ENSG00000064651,UKB_hyperthyroid,1.06094932649883,0.80160813143233,1.40419418074894,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.155021072750695,0.184659622834507,0.401190856655343,SLC12A3,ENSG00000070915,UKB_hyperthyroid,0.856397130650236,0.596334258029508,1.22987407734953,,,0.0184554422536515,0.891939223727178,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.172369849130755,0.213585765170247,0.41964993016602,SLC12A4,ENSG00000124067,UKB_hyperthyroid,0.841667825482574,0.553774370386189,1.27922989277843,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.0632665401543668,0.240996720503424,0.792920308766615,SLC12A6,ENSG00000140199,UKB_hyperthyroid,1.0653107494845,0.664256418220339,1.70850738033934,,,7.39242510445437,0.00654991193894669,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.0792565917352362,0.0526019518473209,0.131881570991251,SLC12A7,ENSG00000113504,UKB_hyperthyroid,0.923802853853924,0.833304283371326,1.024129756463,-0.0320843621104892,0.6890563660204,2.84965534892757,0.240549912529515,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.0118144103230802,0.142913741550062,0.947491238385897,SLC12A7,ENSG00000113504,UKB_hyperthyroid,0.988255105789285,0.746824288984635,1.30773485614189,-0.0320843621104892,0.6890563660204,2.84965534892757,0.240549912529515,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.0836240933012545,0.0440064116053955,0.0573976081932794,SLC12A7,ENSG00000113504,UKB_hyperthyroid,0.919776941431973,0.843768880592003,1.00263193091027,-0.0320843621104892,0.6890563660204,2.84965534892757,0.240549912529515,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.0849813262534838,0.231569218754463,0.74882474967542,SLC12A7,ENSG00000113504,UKB_hyperthyroid,0.918529436627176,0.583414717346902,1.4461348006224,-0.0320843621104892,0.6890563660204,2.84965534892757,0.240549912529515,,,3,3,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.048433253775522,0.141372747126403,0.731904987082489,SLC12A9,ENSG00000146828,UKB_hyperthyroid,1.04962531095558,0.79560111496265,1.38475584395117,,,0.975283493657784,0.323366016254347,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.0233646734212049,0.0997127733768115,0.81473674433471,SLC15A2,ENSG00000163406,UKB_hyperthyroid,1.02363976570569,0.841918247741396,1.24458446261858,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.0778867004526839,0.189348912166429,0.680823556890925,SLC16A1,ENSG00000155380,UKB_hyperthyroid,0.92506923053136,0.638259353342513,1.34076073745629,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.0401388945478597,0.0761934119074526,0.598330612911772,SLC18A1,ENSG00000036565,UKB_hyperthyroid,1.04095534717424,0.896550916501411,1.20861851219684,-0.0860881768209555,0.519097342301563,1.21291722329289,0.545278496738614,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,0.350306546223108,0.33805631890269,0.4886717977061,SLC18A1,ENSG00000036565,UKB_hyperthyroid,1.41950262507273,0.731773792933633,2.75356636442312,-0.0860881768209555,0.519097342301563,1.21291722329289,0.545278496738614,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.0470000050541255,0.0783691920523567,0.548689172448764,SLC18A1,ENSG00000036565,UKB_hyperthyroid,1.048122014377,0.898881908951474,1.222140245656,-0.0860881768209555,0.519097342301563,1.21291722329289,0.545278496738614,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0550990292492419,0.252760890211842,0.84765784630237,SLC18A1,ENSG00000036565,UKB_hyperthyroid,1.05664524828017,0.6438353098905,1.73413785103359,-0.0860881768209555,0.519097342301563,1.21291722329289,0.545278496738614,,,3,3,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.103855068821387,0.320330634883571,0.745777459614632,SLC18A2,ENSG00000165646,UKB_hyperthyroid,0.901355922531353,0.481088943045953,1.68875737184578,,,,,,,2,1,1,1,LMM_binary,log_odds,TRUE
Wald ratio,1,0.348007068068654,0.295964646906775,0.239658822006463,SLC19A1,ENSG00000173638,UKB_hyperthyroid,1.41624225980217,0.792879804170604,2.52969255604596,,,,,,,2,1,1,1,LMM_binary,log_odds,TRUE
Wald ratio,1,0.215920574171493,0.136992301202452,0.114990971546916,SLC1A3,ENSG00000079215,UKB_hyperthyroid,1.24100380733058,0.948774301676258,1.62324216316569,,,,,,,1,1,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,0.0303308388524293,0.0975189958181775,0.755781669469778,SLC1A7,ENSG00000162383,UKB_hyperthyroid,1.03079550474909,0.85145690320852,1.24790740271998,-0.0996085020201126,0.229791919778414,6.07045786876967,0.108232163765698,,,4,4,0,0,LMM_binary,log_odds,TRUE
MR Egger,4,0.306508568669286,0.178756256334327,0.2285401832137,SLC1A7,ENSG00000162383,UKB_hyperthyroid,1.35867310944791,0.957093976064368,1.92874750495004,-0.0996085020201126,0.229791919778414,6.07045786876967,0.108232163765698,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted median,4,0.0750626338853766,0.0767761507956609,0.328231799575191,SLC1A7,ENSG00000162383,UKB_hyperthyroid,1.0779516650713,0.9273551940766,1.25300402656074,-0.0996085020201126,0.229791919778414,6.07045786876967,0.108232163765698,,,4,4,0,0,LMM_binary,log_odds,TRUE
Weighted mode,4,0.10324411278677,0.302353664815523,0.755269771637007,SLC1A7,ENSG00000162383,UKB_hyperthyroid,1.10876203903376,0.61301304036159,2.00542758189477,-0.0996085020201126,0.229791919778414,6.07045786876967,0.108232163765698,,,4,4,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.0303815522373494,0.098764324191436,0.758374036291401,SLC22A1,ENSG00000175003,UKB_hyperthyroid,1.03084778120385,0.849424240459466,1.25102051177406,-0.052011918753394,0.506267232016301,1.46469731979351,0.48077847788531,,,3,3,1,0,LMM_binary,log_odds,TRUE
MR Egger,3,0.27227982771463,0.265743291115763,0.492265975986215,SLC22A1,ENSG00000175003,UKB_hyperthyroid,1.31295435092684,0.779909787629706,2.21031862269203,-0.052011918753394,0.506267232016301,1.46469731979351,0.48077847788531,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.0387400169609839,0.100108866406212,0.69877184381465,SLC22A1,ENSG00000175003,UKB_hyperthyroid,1.03950019609655,0.854299570824881,1.2648498191816,-0.052011918753394,0.506267232016301,1.46469731979351,0.48077847788531,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0388729316688914,0.266324779844385,0.897335606387005,SLC22A1,ENSG00000175003,UKB_hyperthyroid,1.03963837014396,0.616853552843278,1.7521953722948,-0.052011918753394,0.506267232016301,1.46469731979351,0.48077847788531,,,3,3,1,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.973719335957559,0.398742904874777,0.0146072463196941,SLC22A14,ENSG00000144671,UKB_hyperthyroid,0.377675719696198,0.172863082319296,0.825155651133029,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.0367103355061166,0.056896078543452,0.518786361506543,SLC22A15,ENSG00000163393,UKB_hyperthyroid,1.03739248154435,0.927923506031219,1.15977572910901,0.0599023768332082,0.457350751652742,1.33669709898422,0.51255433735003,,,6,3,0,3,LMM_binary,log_odds,TRUE
MR Egger,3,-0.13198265007602,0.15807419696457,0.557112285455404,SLC22A15,ENSG00000163393,UKB_hyperthyroid,0.876356199660917,0.642873006293735,1.19463748075498,0.0599023768332082,0.457350751652742,1.33669709898422,0.51255433735003,,,6,3,0,3,LMM_binary,log_odds,TRUE
Weighted median,3,0.0332720664449649,0.058950327497409,0.572476149340652,SLC22A15,ENSG00000163393,UKB_hyperthyroid,1.03383177191746,0.921022718842205,1.16045794610753,0.0599023768332082,0.457350751652742,1.33669709898422,0.51255433735003,,,6,3,0,3,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0140745651156482,0.163947645748181,0.939407886713367,SLC22A15,ENSG00000163393,UKB_hyperthyroid,1.0141740781266,0.735457282216312,1.3985163864914,0.0599023768332082,0.457350751652742,1.33669709898422,0.51255433735003,,,6,3,0,3,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,0.0595097644935459,0.0339065223603749,0.0792400501394978,SLC22A16,ENSG00000004809,UKB_hyperthyroid,1.06131612414339,0.993077055424489,1.1342442252734,0.0308473696970985,0.368747417351429,1.15989037066489,0.884657219392872,,,7,5,1,2,LMM_binary,log_odds,TRUE
MR Egger,5,0.0148396361864918,0.0542337188130708,0.80213086099961,SLC22A16,ENSG00000004809,UKB_hyperthyroid,1.01495029026544,0.912599231410162,1.12878036300572,0.0308473696970985,0.368747417351429,1.15989037066489,0.884657219392872,,,7,5,1,2,LMM_binary,log_odds,TRUE
Weighted median,5,0.0460263763822568,0.0372458505548201,0.216553337002039,SLC22A16,ENSG00000004809,UKB_hyperthyroid,1.04710202935609,0.973385098214315,1.12640173133227,0.0308473696970985,0.368747417351429,1.15989037066489,0.884657219392872,,,7,5,1,2,LMM_binary,log_odds,TRUE
Weighted mode,5,0.0411520086110113,0.0988445184117211,0.698537190611717,SLC22A16,ENSG00000004809,UKB_hyperthyroid,1.04201048807437,0.858487424070393,1.26476617689854,0.0308473696970985,0.368747417351429,1.15989037066489,0.884657219392872,,,7,5,1,2,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.0167521755618373,0.113305204479609,0.882461141107495,SLC22A17,ENSG00000092096,UKB_hyperthyroid,0.983387361859526,0.787548457893965,1.22792533433573,,,,,,,2,1,0,1,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.060267408988228,0.0549145116733733,0.272432965757985,SLC22A18,ENSG00000110628,UKB_hyperthyroid,1.06212052914999,0.953739186912934,1.18281814768805,0.00370517704190837,0.891500578672813,0.256220094543666,0.87975655900815,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,0.0497947464165457,0.0819670159500759,0.652460327502145,SLC22A18,ENSG00000110628,UKB_hyperthyroid,1.05105534135931,0.895063507749299,1.23423346057067,0.00370517704190837,0.891500578672813,0.256220094543666,0.87975655900815,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.0582412565014329,0.0555439187111763,0.294379636798895,SLC22A18,ENSG00000110628,UKB_hyperthyroid,1.05997068968535,0.950635259006531,1.18188111828104,0.00370517704190837,0.891500578672813,0.256220094543666,0.87975655900815,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0582808555925193,0.215678420650159,0.812320197546938,SLC22A18,ENSG00000110628,UKB_hyperthyroid,1.06001266439231,0.694579363594949,1.61770836791998,0.00370517704190837,0.891500578672813,0.256220094543666,0.87975655900815,,,3,3,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.288619335060132,0.22317952813949,0.195936365853921,SLC22A3,ENSG00000146477,UKB_hyperthyroid,0.749297382363791,0.483815709527785,1.16045542995124,,,0.701657344506886,0.402227362248437,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.0198959815682463,0.0355714136707543,0.575939924673762,SLC22A31,ENSG00000259803,UKB_hyperthyroid,0.980300637338537,0.914282245791048,1.05108607762025,,,0.107698048647042,0.742780249917713,,,2,2,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.186265340903574,0.0842928067945067,0.0271230850842542,SLC22A4,ENSG00000197208,UKB_hyperthyroid,0.830053318661478,0.703646455948166,0.979168595246485,0.0784184944865347,0.830554224577931,2.66958683237296,0.263212545291245,,,6,3,0,3,LMM_binary,log_odds,TRUE
MR Egger,3,-0.44240631450225,0.946519830064988,0.721649632591077,SLC22A4,ENSG00000197208,UKB_hyperthyroid,0.642488530006387,0.100501243198054,4.10732741262012,0.0784184944865347,0.830554224577931,2.66958683237296,0.263212545291245,,,6,3,0,3,LMM_binary,log_odds,TRUE
Weighted median,3,-0.181000549750231,0.0744003120520945,0.0149828685433653,SLC22A4,ENSG00000197208,UKB_hyperthyroid,0.834434899964884,0.721209827340551,0.965435544392029,0.0784184944865347,0.830554224577931,2.66958683237296,0.263212545291245,,,6,3,0,3,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.13860239404587,0.284469124016582,0.67426510578726,SLC22A4,ENSG00000197208,UKB_hyperthyroid,0.870574105100325,0.498494921538113,1.52037511261443,0.0784184944865347,0.830554224577931,2.66958683237296,0.263212545291245,,,6,3,0,3,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,-0.0950803258590257,0.058823791597764,0.106016861066373,SLC22A5,ENSG00000197375,UKB_hyperthyroid,0.909299891239765,0.810280368390554,1.02041999839014,0.00732750811470326,0.899839911461845,4.01989935619398,0.259323360834176,,,4,4,1,0,LMM_binary,log_odds,TRUE
MR Egger,4,-0.119887228321956,0.188418251433158,0.589696265716082,SLC22A5,ENSG00000197375,UKB_hyperthyroid,0.887020461862993,0.613124661267884,1.28327133039568,0.00732750811470326,0.899839911461845,4.01989935619398,0.259323360834176,,,4,4,1,0,LMM_binary,log_odds,TRUE
Weighted median,4,-0.0371861266942143,0.0573392650075241,0.516643418542113,SLC22A5,ENSG00000197375,UKB_hyperthyroid,0.963496786187039,0.861077225214581,1.07809849083096,0.00732750811470326,0.899839911461845,4.01989935619398,0.259323360834176,,,4,4,1,0,LMM_binary,log_odds,TRUE
Weighted mode,4,-0.0569719326564879,0.166861056646258,0.755293386361031,SLC22A5,ENSG00000197375,UKB_hyperthyroid,0.944620581984815,0.681118074625742,1.31006366906301,0.00732750811470326,0.899839911461845,4.01989935619398,0.259323360834176,,,4,4,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.3732736901992,0.190712055209439,0.0503165300403029,SLC24A1,ENSG00000074621,UKB_hyperthyroid,0.688476777709535,0.473752939237404,1.00052207424465,,,0.057621362939904,0.810295757360288,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.262819596476248,0.129757575855048,0.0428195059785194,SLC27A1,ENSG00000130304,UKB_hyperthyroid,0.768880593568562,0.596220660229751,0.991541230621792,0.0603044217573871,0.819122151150119,1.29453467936625,0.523474301486225,,,4,3,0,1,LMM_binary,log_odds,TRUE
MR Egger,3,-0.518960161023408,0.888500020832461,0.663460112183092,SLC27A1,ENSG00000130304,UKB_hyperthyroid,0.595139075136954,0.104306645698769,3.3956658886122,0.0603044217573871,0.819122151150119,1.29453467936625,0.523474301486225,,,4,3,0,1,LMM_binary,log_odds,TRUE
Weighted median,3,-0.310745358533527,0.145943973544414,0.0332368952369182,SLC27A1,ENSG00000130304,UKB_hyperthyroid,0.732900478962623,0.550573098117158,0.975607260689918,0.0603044217573871,0.819122151150119,1.29453467936625,0.523474301486225,,,4,3,0,1,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.315471957966393,0.306786200857556,0.411905685471298,SLC27A1,ENSG00000130304,UKB_hyperthyroid,0.72944452586144,0.399807174582775,1.33086485219904,0.0603044217573871,0.819122151150119,1.29453467936625,0.523474301486225,,,4,3,0,1,LMM_binary,log_odds,TRUE
Wald ratio,1,0.129206066052867,0.398577846605833,0.745811070206984,SLC27A4,ENSG00000167114,UKB_hyperthyroid,1.13792458763566,0.520999335170144,2.48536280132278,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.0522099631120778,0.0791819004658702,0.509659876838169,SLC28A3,ENSG00000197506,UKB_hyperthyroid,0.949129563723506,0.812689234395153,1.10847651304798,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.371684392817913,0.213823628825804,0.0821622667962977,SLC29A1,ENSG00000112759,UKB_hyperthyroid,1.45017522334534,0.953696378537705,2.20511289099076,,,0.155974008866277,0.692890527589896,,,2,2,1,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.078534332395578,0.444931610230376,0.859894257375384,SLC29A2,ENSG00000174669,UKB_hyperthyroid,1.08170049189396,0.452244813197456,2.58726229692051,,,,,,,1,1,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.0424810720045375,0.089917091469385,0.636607669136201,SLC29A3,ENSG00000198246,UKB_hyperthyroid,1.04339630678621,0.874803116834031,1.24448099471237,-0.0192780459364973,0.712084466568073,0.695198180178829,0.706382015004493,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,0.115746111534626,0.175572849913088,0.628946645203342,SLC29A3,ENSG00000198246,UKB_hyperthyroid,1.12271079262539,0.795824436762493,1.58386632233273,-0.0192780459364973,0.712084466568073,0.695198180178829,0.706382015004493,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.046792218596959,0.0927073035706326,0.613748022894689,SLC29A3,ENSG00000198246,UKB_hyperthyroid,1.04790425144183,0.873790970252786,1.25671168228275,-0.0192780459364973,0.712084466568073,0.695198180178829,0.706382015004493,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0592657905885914,0.2100911611585,0.804382050799809,SLC29A3,ENSG00000198246,UKB_hyperthyroid,1.06105722228812,0.702919512436175,1.60166620651608,-0.0192780459364973,0.712084466568073,0.695198180178829,0.706382015004493,,,3,3,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.220115643527461,0.286662013613394,0.442571711491125,SLC2A1,ENSG00000117394,UKB_hyperthyroid,0.802425997223834,0.457502380862203,1.40739700590673,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.0188205731914132,0.499730521308918,0.969957617167432,SLC2A4,ENSG00000181856,UKB_hyperthyroid,0.981355427919403,0.368508170618453,2.61339789099007,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.143020185694341,0.126558512343459,0.258446038361742,SLC2A5,ENSG00000142583,UKB_hyperthyroid,1.15375309073819,0.900293463277522,1.4785692095796,,,1.50074015854577,0.220557511558798,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.0945697396990826,0.333595711524612,0.776804252744861,SLC39A6,ENSG00000141424,UKB_hyperthyroid,0.909764285726079,0.473114742999214,1.74940871708168,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.782629121127591,0.48099133926283,0.103712279324753,SLC3A2,ENSG00000168003,UKB_hyperthyroid,0.457202389303218,0.178106757705935,1.1736445459846,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,-0.0362989045810357,0.0695427357087689,0.601694394138509,SLC40A1,ENSG00000138449,UKB_hyperthyroid,0.964352001168443,0.841471893343658,1.10517628635491,-0.0208881897324909,0.520025678900162,3.51377404740888,0.47578706347323,,,5,5,1,0,LMM_binary,log_odds,TRUE
MR Egger,5,0.0328822722392958,0.117903400440836,0.79844820450298,SLC40A1,ENSG00000138449,UKB_hyperthyroid,1.03342886881288,0.820198911922939,1.30209295741691,-0.0208881897324909,0.520025678900162,3.51377404740888,0.47578706347323,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted median,5,-0.0461143625591746,0.073865743498544,0.532430771554318,SLC40A1,ENSG00000138449,UKB_hyperthyroid,0.95493274739296,0.82622245989392,1.10369373420392,-0.0208881897324909,0.520025678900162,3.51377404740888,0.47578706347323,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted mode,5,-0.0442091274443234,0.404416991773159,0.918216696704721,SLC40A1,ENSG00000138449,UKB_hyperthyroid,0.956753853061977,0.433065439757243,2.11371735380698,-0.0208881897324909,0.520025678900162,3.51377404740888,0.47578706347323,,,5,5,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.130338628414846,0.282102317183383,0.644062616448887,SLC41A2,ENSG00000136052,UKB_hyperthyroid,0.877798133196274,0.504968529184959,1.52589620562401,,,3.56148174286871,0.05913492991637,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.286685313753538,0.245035754490311,0.242011675292023,SLC44A1,ENSG00000070214,UKB_hyperthyroid,1.3320049838676,0.82399998683676,2.15320061333885,,,0.0681677497718309,0.794023455106595,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.0275415304505654,0.0821587383195722,0.737456582127051,SLC47A1,ENSG00000142494,UKB_hyperthyroid,1.0279243043803,0.875036572236916,1.20752481560239,0.0104295685741695,0.766965094786276,0.620894829651866,0.733118874581808,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.020856825830487,0.150636544871132,0.912411810331159,SLC47A1,ENSG00000142494,UKB_hyperthyroid,0.97935917346839,0.728983301130832,1.31572889141469,0.0104295685741695,0.766965094786276,0.620894829651866,0.733118874581808,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.0177948741750603,0.083809343700291,0.831852978370289,SLC47A1,ENSG00000142494,UKB_hyperthyroid,1.01795414628829,0.863750401145241,1.19968759791208,0.0104295685741695,0.766965094786276,0.620894829651866,0.733118874581808,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,0.0162588686291538,0.223347876852897,0.948593398387579,SLC47A1,ENSG00000142494,UKB_hyperthyroid,1.01639176329577,0.656060039890688,1.57463060342405,0.0104295685741695,0.766965094786276,0.620894829651866,0.733118874581808,,,3,3,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.242290860894104,0.143503410696478,0.0913348684750718,SLC4A1,ENSG00000004939,UKB_hyperthyroid,1.27416474362078,0.961773960644296,1.68802219681495,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.407484753492302,0.323496392306703,0.207803991651603,SLC5A10,ENSG00000154025,UKB_hyperthyroid,1.50303252936237,0.79726498657779,2.83357079810882,,,,,,,1,1,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.0596877389079184,0.071435822130956,0.403411749131066,SLC5A11,ENSG00000158865,UKB_hyperthyroid,0.942058655925081,0.818974811914959,1.08364078881528,-0.0252032649027084,0.516948204785375,0.944730290910618,0.62352579373512,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,0.0280449078455149,0.116899115871227,0.850103433275247,SLC5A11,ENSG00000158865,UKB_hyperthyroid,1.02844186849296,0.817849160899017,1.29326130958748,-0.0252032649027084,0.516948204785375,0.944730290910618,0.62352579373512,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.0563229190442296,0.0738795663687244,0.445844423068074,SLC5A11,ENSG00000158865,UKB_hyperthyroid,0.945233852589901,0.817808670299953,1.09251352856683,-0.0252032649027084,0.516948204785375,0.944730290910618,0.62352579373512,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.044350535267735,0.225609545573473,0.862320052573149,SLC5A11,ENSG00000158865,UKB_hyperthyroid,0.956618570147331,0.614746528697344,1.48861204745617,-0.0252032649027084,0.516948204785375,0.944730290910618,0.62352579373512,,,3,3,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.371629700165356,0.466938110846236,0.426098056651728,SLC5A2,ENSG00000140675,UKB_hyperthyroid,0.689609557554879,0.276145218562402,1.72214222772636,,,,,,,1,1,1,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.293810794962261,0.176228732207815,0.0954721019228433,SLC5A3,ENSG00000198743,UKB_hyperthyroid,0.745417514850727,0.527704342187255,1.05295186532512,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.0259698005206728,0.110027558277705,0.813409419739146,SLC5A6,ENSG00000138074,UKB_hyperthyroid,0.974364514465451,0.785351559665905,1.20886779349285,,,2.52224479013205,0.112250689934674,,,3,2,0,1,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.443171588339072,0.442962332595901,0.31708194755272,SLC5A9,ENSG00000117834,UKB_hyperthyroid,0.641997038430724,0.269448565014325,1.52964331924317,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.000244095125411105,0.0923319960496646,0.997890660730802,SLC6A12,ENSG00000111181,UKB_hyperthyroid,0.99975593466338,0.834256135070279,1.19808759789396,0.027100913204249,0.574884290857356,1.04076195190782,0.594294093076986,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.144396985372249,0.204785047888426,0.609019629271785,SLC6A12,ENSG00000111181,UKB_hyperthyroid,0.86554407151101,0.579392186503764,1.29302147522659,0.027100913204249,0.574884290857356,1.04076195190782,0.594294093076986,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.00128557405739493,0.0970960900669212,0.989436137717355,SLC6A12,ENSG00000111181,UKB_hyperthyroid,1.00128640076195,0.827767664440536,1.21117857029174,0.027100913204249,0.574884290857356,1.04076195190782,0.594294093076986,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.0459759570669007,0.265119269389766,0.878287932334279,SLC6A12,ENSG00000111181,UKB_hyperthyroid,0.955064924476758,0.568013708953435,1.6058573861649,0.027100913204249,0.574884290857356,1.04076195190782,0.594294093076986,,,3,3,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.158940110621263,0.432768192906053,0.71342221988789,SLC6A13,ENSG00000010379,UKB_hyperthyroid,0.853047445920903,0.365252724641555,1.99229162686275,,,,,,,2,1,1,1,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.114761512824762,0.158996137468404,0.470424794490469,SLC6A16,ENSG00000063127,UKB_hyperthyroid,1.12160591704621,0.821296642222571,1.53172406713938,,,1.55097483671302,0.212991586268781,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.263898598357982,0.279318714766263,0.344764142383291,SLC6A19,ENSG00000174358,UKB_hyperthyroid,1.30199616505788,0.753093354140929,2.25097460295499,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.29664748182452,0.409104130161377,0.468381572144522,SLC6A20,ENSG00000163817,UKB_hyperthyroid,0.743305995055596,0.333373573004415,1.65731133786742,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.0395120687470486,0.0869432945909501,0.649499273070552,SLC6A6,ENSG00000131389,UKB_hyperthyroid,1.04030305396361,0.877308317893196,1.23358051213389,,,1.40052659212667,0.23663542186549,,,2,2,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.0959068740388584,0.27857306408167,0.730636426772248,SLC6A9,ENSG00000196517,UKB_hyperthyroid,0.908548621592789,0.52628621479594,1.56846327072849,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
