gene_symbol,outcome,method,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed
ADRB1,UKB_hyperthyroid,Weighted mode,3,3,0,0
ADRB1,FinnGen_GO,Inverse variance weighted,3,3,0,0
ADRB1,FinnGen_GO,MR Egger,3,3,0,0
ADRB1,FinnGen_GO,Weighted median,3,3,0,0
ADRB1,FinnGen_GO,Weighted mode,3,3,0,0
ADRB2,BBJ_Graves,Inverse variance weighted,3,2,0,1
ADRB2,UKB_hyperthyroid,Inverse variance weighted,3,2,0,1
ADRB2,FinnGen_GO,Inverse variance weighted,3,3,0,0
ADRB2,FinnGen_GO,MR Egger,3,3,0,0
ADRB2,FinnGen_GO,Weighted median,3,3,0,0
ADRB2,FinnGen_GO,Weighted mode,3,3,0,0
ADRBK2,BBJ_Graves,Wald ratio,2,1,0,1
ADRBK2,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
ADRBK2,FinnGen_GO,Inverse variance weighted,2,2,1,0
AEBP1,BBJ_Graves,Inverse variance weighted,2,2,0,0
AEBP1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
AEBP1,FinnGen_GO,Inverse variance weighted,2,2,0,0
AGA,BBJ_Graves,Inverse variance weighted,9,3,0,6
AGA,BBJ_Graves,MR Egger,9,3,0,6
AGA,BBJ_Graves,Weighted median,9,3,0,6
AGA,BBJ_Graves,Weighted mode,9,3,0,6
AGA,UKB_hyperthyroid,Inverse variance weighted,9,8,0,1
AGA,UKB_hyperthyroid,MR Egger,9,8,0,1
AGA,UKB_hyperthyroid,Weighted median,9,8,0,1
AGA,UKB_hyperthyroid,Weighted mode,9,8,0,1
AGA,FinnGen_GO,Inverse variance weighted,9,8,0,1
AGA,FinnGen_GO,MR Egger,9,8,0,1
AGA,FinnGen_GO,Weighted median,9,8,0,1
AGA,FinnGen_GO,Weighted mode,9,8,0,1
AGER,BBJ_Graves,Inverse variance weighted,3,3,2,0
AGER,BBJ_Graves,MR Egger,3,3,2,0
AGER,BBJ_Graves,Weighted median,3,3,2,0
AGER,BBJ_Graves,Weighted mode,3,3,2,0
AGER,UKB_hyperthyroid,Inverse variance weighted,3,3,2,0
AGER,UKB_hyperthyroid,MR Egger,3,3,2,0
AGER,UKB_hyperthyroid,Weighted median,3,3,2,0
AGER,UKB_hyperthyroid,Weighted mode,3,3,2,0
AGER,FinnGen_GO,Inverse variance weighted,3,2,2,1
AGGF1,BBJ_Graves,Wald ratio,1,1,0,0
AGGF1,UKB_hyperthyroid,Wald ratio,1,1,0,0
AGGF1,FinnGen_GO,Wald ratio,1,1,0,0
AGPAT2,UKB_hyperthyroid,Wald ratio,1,1,0,0
AGPAT2,FinnGen_GO,Wald ratio,1,1,0,0
AGRN,UKB_hyperthyroid,Wald ratio,1,1,0,0
AGRN,FinnGen_GO,Wald ratio,1,1,0,0
AGRP,BBJ_Graves,Inverse variance weighted,2,2,0,0
AGRP,UKB_hyperthyroid,Wald ratio,2,1,0,1
AGRP,FinnGen_GO,Wald ratio,2,1,0,1
AHCY,UKB_hyperthyroid,Wald ratio,1,1,0,0
AHCY,FinnGen_GO,Wald ratio,1,1,0,0
AHR,BBJ_Graves,Wald ratio,3,1,0,2
AHR,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
AHR,UKB_hyperthyroid,MR Egger,3,3,0,0
AHR,UKB_hyperthyroid,Weighted median,3,3,0,0
AHR,UKB_hyperthyroid,Weighted mode,3,3,0,0
AHR,FinnGen_GO,Inverse variance weighted,3,3,0,0
AHR,FinnGen_GO,MR Egger,3,3,0,0
AHR,FinnGen_GO,Weighted median,3,3,0,0
AHR,FinnGen_GO,Weighted mode,3,3,0,0
AIMP1,BBJ_Graves,Wald ratio,1,1,0,0
AIMP1,UKB_hyperthyroid,Wald ratio,1,1,0,0
AIMP1,FinnGen_GO,Wald ratio,1,1,0,0
AKR1A1,BBJ_Graves,Wald ratio,1,1,0,0
AKR1A1,UKB_hyperthyroid,Wald ratio,1,1,0,0
AKR1A1,FinnGen_GO,Wald ratio,1,1,0,0
AKR1B1,BBJ_Graves,Inverse variance weighted,3,3,0,0
AKR1B1,BBJ_Graves,MR Egger,3,3,0,0
AKR1B1,BBJ_Graves,Weighted median,3,3,0,0
AKR1B1,BBJ_Graves,Weighted mode,3,3,0,0
AKR1B1,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
AKR1B1,UKB_hyperthyroid,MR Egger,3,3,0,0
AKR1B1,UKB_hyperthyroid,Weighted median,3,3,0,0
AKR1B1,UKB_hyperthyroid,Weighted mode,3,3,0,0
AKR1B1,FinnGen_GO,Inverse variance weighted,3,3,0,0
AKR1B1,FinnGen_GO,MR Egger,3,3,0,0
AKR1B1,FinnGen_GO,Weighted median,3,3,0,0
AKR1B1,FinnGen_GO,Weighted mode,3,3,0,0
AKR1C1,BBJ_Graves,Wald ratio,3,1,0,2
AKR1C1,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
AKR1C1,UKB_hyperthyroid,MR Egger,3,3,1,0
AKR1C1,UKB_hyperthyroid,Weighted median,3,3,1,0
AKR1C1,UKB_hyperthyroid,Weighted mode,3,3,1,0
AKR1C1,FinnGen_GO,Inverse variance weighted,3,3,1,0
AKR1C1,FinnGen_GO,MR Egger,3,3,1,0
AKR1C1,FinnGen_GO,Weighted median,3,3,1,0
AKR1C1,FinnGen_GO,Weighted mode,3,3,1,0
AKR1C2,BBJ_Graves,Wald ratio,5,1,0,4
AKR1C2,UKB_hyperthyroid,Inverse variance weighted,5,3,0,2
AKR1C2,UKB_hyperthyroid,MR Egger,5,3,0,2
AKR1C2,UKB_hyperthyroid,Weighted median,5,3,0,2
AKR1C2,UKB_hyperthyroid,Weighted mode,5,3,0,2
AKR1C2,FinnGen_GO,Inverse variance weighted,5,4,0,1
AKR1C2,FinnGen_GO,MR Egger,5,4,0,1
AKR1C2,FinnGen_GO,Weighted median,5,4,0,1
AKR1C2,FinnGen_GO,Weighted mode,5,4,0,1
AKR1C3,BBJ_Graves,Inverse variance weighted,3,2,0,1
AKR1C3,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
AKR1C3,UKB_hyperthyroid,MR Egger,3,3,0,0
AKR1C3,UKB_hyperthyroid,Weighted median,3,3,0,0
AKR1C3,UKB_hyperthyroid,Weighted mode,3,3,0,0
AKR1C3,FinnGen_GO,Inverse variance weighted,3,3,0,0
AKR1C3,FinnGen_GO,MR Egger,3,3,0,0
AKR1C3,FinnGen_GO,Weighted median,3,3,0,0
AKR1C3,FinnGen_GO,Weighted mode,3,3,0,0
AKT1,BBJ_Graves,Wald ratio,2,1,1,1
AKT1,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
AKT1,FinnGen_GO,Inverse variance weighted,2,2,1,0
AKT2,BBJ_Graves,Wald ratio,1,1,1,0
AKT2,UKB_hyperthyroid,Wald ratio,1,1,1,0
AKT2,FinnGen_GO,Wald ratio,1,1,1,0
AKT3,BBJ_Graves,Inverse variance weighted,2,2,0,0
AKT3,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
AKT3,FinnGen_GO,Inverse variance weighted,2,2,0,0
ALB,BBJ_Graves,Wald ratio,1,1,0,0
ALB,UKB_hyperthyroid,Wald ratio,1,1,0,0
ALCAM,BBJ_Graves,Inverse variance weighted,4,3,0,1
ALCAM,BBJ_Graves,MR Egger,4,3,0,1
ALCAM,BBJ_Graves,Weighted median,4,3,0,1
ALCAM,BBJ_Graves,Weighted mode,4,3,0,1
ALCAM,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
ALCAM,UKB_hyperthyroid,MR Egger,4,4,0,0
ALCAM,UKB_hyperthyroid,Weighted median,4,4,0,0
ALCAM,UKB_hyperthyroid,Weighted mode,4,4,0,0
ALCAM,FinnGen_GO,Inverse variance weighted,4,4,0,0
ALCAM,FinnGen_GO,MR Egger,4,4,0,0
ALCAM,FinnGen_GO,Weighted median,4,4,0,0
ALCAM,FinnGen_GO,Weighted mode,4,4,0,0
ALDH16A1,BBJ_Graves,Wald ratio,2,1,0,1
ALDH16A1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ALDH16A1,FinnGen_GO,Inverse variance weighted,2,2,0,0
ALDH1A1,BBJ_Graves,Inverse variance weighted,3,3,1,0
ALDH1A1,BBJ_Graves,MR Egger,3,3,1,0
ALDH1A1,BBJ_Graves,Weighted median,3,3,1,0
ALDH1A1,BBJ_Graves,Weighted mode,3,3,1,0
ALDH1A1,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
ALDH1A1,UKB_hyperthyroid,MR Egger,3,3,1,0
ALDH1A1,UKB_hyperthyroid,Weighted median,3,3,1,0
ALDH1A1,UKB_hyperthyroid,Weighted mode,3,3,1,0
ALDH1A1,FinnGen_GO,Inverse variance weighted,3,3,1,0
ALDH1A1,FinnGen_GO,MR Egger,3,3,1,0
ALDH1A1,FinnGen_GO,Weighted median,3,3,1,0
ALDH1A1,FinnGen_GO,Weighted mode,3,3,1,0
ALDH1A2,BBJ_Graves,Wald ratio,2,1,1,1
ALDH1A2,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
ALDH1A2,FinnGen_GO,Inverse variance weighted,2,2,1,0
ALDH1B1,BBJ_Graves,Wald ratio,2,1,0,1
ALDH1B1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ALDH1B1,FinnGen_GO,Inverse variance weighted,2,2,0,0
ALDH2,BBJ_Graves,Wald ratio,4,1,1,3
ALDH2,UKB_hyperthyroid,Inverse variance weighted,4,3,2,1
ALDH2,UKB_hyperthyroid,MR Egger,4,3,2,1
ALDH2,UKB_hyperthyroid,Weighted median,4,3,2,1
ALDH2,UKB_hyperthyroid,Weighted mode,4,3,2,1
ALDH2,FinnGen_GO,Inverse variance weighted,4,3,2,1
ALDH2,FinnGen_GO,MR Egger,4,3,2,1
ALDH2,FinnGen_GO,Weighted median,4,3,2,1
ALDH2,FinnGen_GO,Weighted mode,4,3,2,1
ALDH3A2,BBJ_Graves,Wald ratio,1,1,0,0
ALDH3A2,UKB_hyperthyroid,Wald ratio,1,1,0,0
ALDH3A2,FinnGen_GO,Wald ratio,1,1,0,0
ALDH3B1,BBJ_Graves,Wald ratio,3,1,0,2
ALDH3B1,UKB_hyperthyroid,Wald ratio,3,1,0,2
ALDH3B1,FinnGen_GO,Inverse variance weighted,3,2,0,1
ALDH4A1,UKB_hyperthyroid,Wald ratio,1,1,0,0
ALDH4A1,FinnGen_GO,Wald ratio,1,1,0,0
ALDH5A1,BBJ_Graves,Inverse variance weighted,5,3,0,2
ALDH5A1,BBJ_Graves,MR Egger,5,3,0,2
ALDH5A1,BBJ_Graves,Weighted median,5,3,0,2
ALDH5A1,BBJ_Graves,Weighted mode,5,3,0,2
ALDH5A1,UKB_hyperthyroid,Inverse variance weighted,5,4,0,1
ALDH5A1,UKB_hyperthyroid,MR Egger,5,4,0,1
ALDH5A1,UKB_hyperthyroid,Weighted median,5,4,0,1
ALDH5A1,UKB_hyperthyroid,Weighted mode,5,4,0,1
ALDH5A1,FinnGen_GO,Inverse variance weighted,5,4,0,1
ALDH5A1,FinnGen_GO,MR Egger,5,4,0,1
ALDH5A1,FinnGen_GO,Weighted median,5,4,0,1
ALDH5A1,FinnGen_GO,Weighted mode,5,4,0,1
ALDH6A1,BBJ_Graves,Wald ratio,2,1,1,1
ALDH6A1,UKB_hyperthyroid,Wald ratio,2,1,1,1
ALDH6A1,FinnGen_GO,Inverse variance weighted,2,2,1,0
ALDH7A1,BBJ_Graves,Wald ratio,3,1,0,2
ALDH7A1,UKB_hyperthyroid,Inverse variance weighted,3,2,0,1
ALDH7A1,FinnGen_GO,Inverse variance weighted,3,2,0,1
ALDH8A1,BBJ_Graves,Wald ratio,2,1,0,1
ALDH8A1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ALDH8A1,FinnGen_GO,Inverse variance weighted,2,2,0,0
ALDH9A1,BBJ_Graves,Inverse variance weighted,4,3,0,1
ALDH9A1,BBJ_Graves,MR Egger,4,3,0,1
ALDH9A1,BBJ_Graves,Weighted median,4,3,0,1
ALDH9A1,BBJ_Graves,Weighted mode,4,3,0,1
ALDH9A1,UKB_hyperthyroid,Inverse variance weighted,4,3,0,1
ALDH9A1,UKB_hyperthyroid,MR Egger,4,3,0,1
ALDH9A1,UKB_hyperthyroid,Weighted median,4,3,0,1
ALDH9A1,UKB_hyperthyroid,Weighted mode,4,3,0,1
ALDH9A1,FinnGen_GO,Inverse variance weighted,4,3,0,1
ALDH9A1,FinnGen_GO,MR Egger,4,3,0,1
ALDH9A1,FinnGen_GO,Weighted median,4,3,0,1
ALDH9A1,FinnGen_GO,Weighted mode,4,3,0,1
ALOX12,BBJ_Graves,Inverse variance weighted,2,2,1,0
ALOX12,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
ALOX12,FinnGen_GO,Inverse variance weighted,2,2,1,0
ALOX15,BBJ_Graves,Wald ratio,2,1,0,1
ALOX15,UKB_hyperthyroid,Wald ratio,2,1,0,1
ALOX15,FinnGen_GO,Inverse variance weighted,2,2,0,0
ALOX15B,UKB_hyperthyroid,Inverse variance weighted,3,2,0,1
ALOX15B,FinnGen_GO,Inverse variance weighted,3,2,0,1
ALOX5,BBJ_Graves,Inverse variance weighted,4,2,0,2
ALOX5,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
ALOX5,UKB_hyperthyroid,MR Egger,4,4,0,0
ALOX5,UKB_hyperthyroid,Weighted median,4,4,0,0
ALOX5,UKB_hyperthyroid,Weighted mode,4,4,0,0
ALOX5,FinnGen_GO,Inverse variance weighted,4,4,0,0
ALOX5,FinnGen_GO,MR Egger,4,4,0,0
ALOX5,FinnGen_GO,Weighted median,4,4,0,0
ALOX5,FinnGen_GO,Weighted mode,4,4,0,0
ALOX5AP,BBJ_Graves,Inverse variance weighted,3,3,0,0
ALOX5AP,BBJ_Graves,MR Egger,3,3,0,0
ALOX5AP,BBJ_Graves,Weighted median,3,3,0,0
ALOX5AP,BBJ_Graves,Weighted mode,3,3,0,0
ALOX5AP,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
ALOX5AP,UKB_hyperthyroid,MR Egger,3,3,0,0
ALOX5AP,UKB_hyperthyroid,Weighted median,3,3,0,0
ALOX5AP,UKB_hyperthyroid,Weighted mode,3,3,0,0
ALOX5AP,FinnGen_GO,Inverse variance weighted,3,3,0,0
ALOX5AP,FinnGen_GO,MR Egger,3,3,0,0
ALOX5AP,FinnGen_GO,Weighted median,3,3,0,0
ALOX5AP,FinnGen_GO,Weighted mode,3,3,0,0
ALPL,UKB_hyperthyroid,Wald ratio,1,1,0,0
ALPL,FinnGen_GO,Wald ratio,1,1,0,0
AMD1,BBJ_Graves,Wald ratio,1,1,0,0
AMD1,UKB_hyperthyroid,Wald ratio,1,1,0,0
AMD1,FinnGen_GO,Wald ratio,1,1,0,0
AMH,BBJ_Graves,Wald ratio,1,1,0,0
AMH,UKB_hyperthyroid,Wald ratio,1,1,0,0
AMH,FinnGen_GO,Wald ratio,1,1,0,0
AMICA1,BBJ_Graves,Inverse variance weighted,6,2,0,4
AMICA1,UKB_hyperthyroid,Inverse variance weighted,6,5,0,1
AMICA1,UKB_hyperthyroid,MR Egger,6,5,0,1
AMICA1,UKB_hyperthyroid,Weighted median,6,5,0,1
AMICA1,UKB_hyperthyroid,Weighted mode,6,5,0,1
AMICA1,FinnGen_GO,Inverse variance weighted,6,6,0,0
AMICA1,FinnGen_GO,MR Egger,6,6,0,0
AMICA1,FinnGen_GO,Weighted median,6,6,0,0
AMICA1,FinnGen_GO,Weighted mode,6,6,0,0
AMPD3,BBJ_Graves,Inverse variance weighted,4,3,0,1
AMPD3,BBJ_Graves,MR Egger,4,3,0,1
AMPD3,BBJ_Graves,Weighted median,4,3,0,1
AMPD3,BBJ_Graves,Weighted mode,4,3,0,1
AMPD3,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
AMPD3,UKB_hyperthyroid,MR Egger,4,4,0,0
AMPD3,UKB_hyperthyroid,Weighted median,4,4,0,0
AMPD3,UKB_hyperthyroid,Weighted mode,4,4,0,0
AMPD3,FinnGen_GO,Inverse variance weighted,4,4,0,0
AMPD3,FinnGen_GO,MR Egger,4,4,0,0
AMPD3,FinnGen_GO,Weighted median,4,4,0,0
AMPD3,FinnGen_GO,Weighted mode,4,4,0,0
AMY2B,BBJ_Graves,Inverse variance weighted,4,2,1,2
AMY2B,UKB_hyperthyroid,Inverse variance weighted,4,4,1,0
AMY2B,UKB_hyperthyroid,MR Egger,4,4,1,0
AMY2B,UKB_hyperthyroid,Weighted median,4,4,1,0
AMY2B,UKB_hyperthyroid,Weighted mode,4,4,1,0
AMY2B,FinnGen_GO,Inverse variance weighted,4,4,1,0
AMY2B,FinnGen_GO,MR Egger,4,4,1,0
AMY2B,FinnGen_GO,Weighted median,4,4,1,0
AMY2B,FinnGen_GO,Weighted mode,4,4,1,0
ANG,BBJ_Graves,Wald ratio,6,1,1,5
ANG,UKB_hyperthyroid,Inverse variance weighted,6,5,1,1
ANG,UKB_hyperthyroid,MR Egger,6,5,1,1
ANG,UKB_hyperthyroid,Weighted median,6,5,1,1
ANG,UKB_hyperthyroid,Weighted mode,6,5,1,1
ANG,FinnGen_GO,Inverse variance weighted,6,5,1,1
ANG,FinnGen_GO,MR Egger,6,5,1,1
ANG,FinnGen_GO,Weighted median,6,5,1,1
ANG,FinnGen_GO,Weighted mode,6,5,1,1
ANGPT1,BBJ_Graves,Inverse variance weighted,6,2,0,4
ANGPT1,UKB_hyperthyroid,Inverse variance weighted,6,6,0,0
ANGPT1,UKB_hyperthyroid,MR Egger,6,6,0,0
ANGPT1,UKB_hyperthyroid,Weighted median,6,6,0,0
ANGPT1,UKB_hyperthyroid,Weighted mode,6,6,0,0
ANGPT1,FinnGen_GO,Inverse variance weighted,6,5,0,1
ANGPT1,FinnGen_GO,MR Egger,6,5,0,1
ANGPT1,FinnGen_GO,Weighted median,6,5,0,1
ANGPT1,FinnGen_GO,Weighted mode,6,5,0,1
ANGPT2,BBJ_Graves,Inverse variance weighted,2,2,1,0
ANGPT2,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
ANGPT2,FinnGen_GO,Inverse variance weighted,2,2,1,0
ANGPTL6,BBJ_Graves,Wald ratio,2,1,0,1
ANGPTL6,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ANGPTL6,FinnGen_GO,Inverse variance weighted,2,2,0,0
ANKK1,BBJ_Graves,Wald ratio,4,1,0,3
ANKK1,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
ANKK1,UKB_hyperthyroid,MR Egger,4,4,0,0
ANKK1,UKB_hyperthyroid,Weighted median,4,4,0,0
ANKK1,UKB_hyperthyroid,Weighted mode,4,4,0,0
ANKK1,FinnGen_GO,Inverse variance weighted,4,4,0,0
ANKK1,FinnGen_GO,MR Egger,4,4,0,0
ANKK1,FinnGen_GO,Weighted median,4,4,0,0
ANKK1,FinnGen_GO,Weighted mode,4,4,0,0
ANPEP,BBJ_Graves,Inverse variance weighted,6,3,0,3
ANPEP,BBJ_Graves,MR Egger,6,3,0,3
ANPEP,BBJ_Graves,Weighted median,6,3,0,3
ANPEP,BBJ_Graves,Weighted mode,6,3,0,3
ANPEP,UKB_hyperthyroid,Inverse variance weighted,6,5,0,1
ANPEP,UKB_hyperthyroid,MR Egger,6,5,0,1
ANPEP,UKB_hyperthyroid,Weighted median,6,5,0,1
ANPEP,UKB_hyperthyroid,Weighted mode,6,5,0,1
ANPEP,FinnGen_GO,Inverse variance weighted,6,6,0,0
ANPEP,FinnGen_GO,MR Egger,6,6,0,0
ANPEP,FinnGen_GO,Weighted median,6,6,0,0
ANPEP,FinnGen_GO,Weighted mode,6,6,0,0
ANTXR2,BBJ_Graves,Inverse variance weighted,2,2,0,0
ANTXR2,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
ANTXR2,FinnGen_GO,Inverse variance weighted,2,2,0,0
ANXA1,BBJ_Graves,Inverse variance weighted,4,3,1,1
ANXA1,BBJ_Graves,MR Egger,4,3,1,1
ANXA1,BBJ_Graves,Weighted median,4,3,1,1
ANXA1,BBJ_Graves,Weighted mode,4,3,1,1
ANXA1,UKB_hyperthyroid,Inverse variance weighted,4,3,1,1
ANXA1,UKB_hyperthyroid,MR Egger,4,3,1,1
ANXA1,UKB_hyperthyroid,Weighted median,4,3,1,1
ANXA1,UKB_hyperthyroid,Weighted mode,4,3,1,1
ANXA1,FinnGen_GO,Inverse variance weighted,4,4,1,0
ANXA1,FinnGen_GO,MR Egger,4,4,1,0
ANXA1,FinnGen_GO,Weighted median,4,4,1,0
ANXA1,FinnGen_GO,Weighted mode,4,4,1,0
ANXA2,BBJ_Graves,Wald ratio,3,1,0,2
ANXA2,UKB_hyperthyroid,Inverse variance weighted,3,2,0,1
ANXA2,FinnGen_GO,Inverse variance weighted,3,3,0,0
ANXA2,FinnGen_GO,MR Egger,3,3,0,0
ANXA2,FinnGen_GO,Weighted median,3,3,0,0
ANXA2,FinnGen_GO,Weighted mode,3,3,0,0
AOAH,BBJ_Graves,Inverse variance weighted,6,4,0,2
AOAH,BBJ_Graves,MR Egger,6,4,0,2
AOAH,BBJ_Graves,Weighted median,6,4,0,2
AOAH,BBJ_Graves,Weighted mode,6,4,0,2
AOAH,UKB_hyperthyroid,Inverse variance weighted,6,5,0,1
AOAH,UKB_hyperthyroid,MR Egger,6,5,0,1
AOAH,UKB_hyperthyroid,Weighted median,6,5,0,1
AOAH,UKB_hyperthyroid,Weighted mode,6,5,0,1
AOAH,FinnGen_GO,Inverse variance weighted,6,6,0,0
AOAH,FinnGen_GO,MR Egger,6,6,0,0
AOAH,FinnGen_GO,Weighted median,6,6,0,0
AOAH,FinnGen_GO,Weighted mode,6,6,0,0
AOC1,BBJ_Graves,Inverse variance weighted,4,3,0,1
AOC1,BBJ_Graves,MR Egger,4,3,0,1
AOC1,BBJ_Graves,Weighted median,4,3,0,1
AOC1,BBJ_Graves,Weighted mode,4,3,0,1
AOC1,UKB_hyperthyroid,Inverse variance weighted,4,4,0,0
AOC1,UKB_hyperthyroid,MR Egger,4,4,0,0
AOC1,UKB_hyperthyroid,Weighted median,4,4,0,0
AOC1,UKB_hyperthyroid,Weighted mode,4,4,0,0
AOC1,FinnGen_GO,Inverse variance weighted,4,4,0,0
AOC1,FinnGen_GO,MR Egger,4,4,0,0
AOC1,FinnGen_GO,Weighted median,4,4,0,0
AOC1,FinnGen_GO,Weighted mode,4,4,0,0
APAF1,BBJ_Graves,Wald ratio,3,1,1,2
APAF1,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
APAF1,UKB_hyperthyroid,MR Egger,3,3,1,0
APAF1,UKB_hyperthyroid,Weighted median,3,3,1,0
APAF1,UKB_hyperthyroid,Weighted mode,3,3,1,0
APAF1,FinnGen_GO,Inverse variance weighted,3,3,1,0
APAF1,FinnGen_GO,MR Egger,3,3,1,0
APAF1,FinnGen_GO,Weighted median,3,3,1,0
APAF1,FinnGen_GO,Weighted mode,3,3,1,0
APEX1,BBJ_Graves,Inverse variance weighted,2,2,0,0
APEX1,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
APEX1,FinnGen_GO,Inverse variance weighted,2,2,0,0
APH1A,UKB_hyperthyroid,Wald ratio,1,1,0,0
APH1A,FinnGen_GO,Wald ratio,1,1,0,0
APH1B,UKB_hyperthyroid,Inverse variance weighted,5,3,0,2
APH1B,UKB_hyperthyroid,MR Egger,5,3,0,2
APH1B,UKB_hyperthyroid,Weighted median,5,3,0,2
APH1B,UKB_hyperthyroid,Weighted mode,5,3,0,2
APH1B,FinnGen_GO,Inverse variance weighted,5,5,0,0
APH1B,FinnGen_GO,MR Egger,5,5,0,0
APH1B,FinnGen_GO,Weighted median,5,5,0,0
APH1B,FinnGen_GO,Weighted mode,5,5,0,0
APOA1BP,BBJ_Graves,Wald ratio,2,1,0,1
APOA1BP,UKB_hyperthyroid,Inverse variance weighted,2,2,0,0
APOA1BP,FinnGen_GO,Inverse variance weighted,2,2,0,0
APOA2,BBJ_Graves,Wald ratio,1,1,0,0
APOA2,UKB_hyperthyroid,Wald ratio,1,1,0,0
APOA2,FinnGen_GO,Wald ratio,1,1,0,0
APOBEC3A,BBJ_Graves,Inverse variance weighted,4,4,1,0
APOBEC3A,BBJ_Graves,MR Egger,4,4,1,0
APOBEC3A,BBJ_Graves,Weighted median,4,4,1,0
APOBEC3A,BBJ_Graves,Weighted mode,4,4,1,0
APOBEC3A,UKB_hyperthyroid,Inverse variance weighted,4,3,1,1
APOBEC3A,UKB_hyperthyroid,MR Egger,4,3,1,1
APOBEC3A,UKB_hyperthyroid,Weighted median,4,3,1,1
APOBEC3A,UKB_hyperthyroid,Weighted mode,4,3,1,1
APOBEC3A,FinnGen_GO,Inverse variance weighted,4,3,1,1
APOBEC3A,FinnGen_GO,MR Egger,4,3,1,1
APOBEC3A,FinnGen_GO,Weighted median,4,3,1,1
APOBEC3A,FinnGen_GO,Weighted mode,4,3,1,1
APOBEC3G,BBJ_Graves,Inverse variance weighted,5,2,0,3
APOBEC3G,UKB_hyperthyroid,Inverse variance weighted,5,5,0,0
APOBEC3G,UKB_hyperthyroid,MR Egger,5,5,0,0
APOBEC3G,UKB_hyperthyroid,Weighted median,5,5,0,0
APOBEC3G,UKB_hyperthyroid,Weighted mode,5,5,0,0
APOBEC3G,FinnGen_GO,Inverse variance weighted,5,5,0,0
APOBEC3G,FinnGen_GO,MR Egger,5,5,0,0
APOBEC3G,FinnGen_GO,Weighted median,5,5,0,0
APOBEC3G,FinnGen_GO,Weighted mode,5,5,0,0
APOD,BBJ_Graves,Wald ratio,1,1,0,0
APOD,UKB_hyperthyroid,Wald ratio,1,1,0,0
APOD,FinnGen_GO,Wald ratio,1,1,0,0
APOL1,BBJ_Graves,Wald ratio,1,1,1,0
APOL1,UKB_hyperthyroid,Wald ratio,1,1,1,0
APOL1,FinnGen_GO,Wald ratio,1,1,1,0
APOM,UKB_hyperthyroid,Wald ratio,1,1,0,0
APOM,FinnGen_GO,Wald ratio,1,1,0,0
APP,BBJ_Graves,Inverse variance weighted,2,2,1,0
APP,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
APP,FinnGen_GO,Inverse variance weighted,2,2,1,0
AQP1,BBJ_Graves,Wald ratio,1,1,0,0
AQP1,UKB_hyperthyroid,Wald ratio,1,1,0,0
AQP1,FinnGen_GO,Wald ratio,1,1,0,0
ARNT,BBJ_Graves,Inverse variance weighted,2,2,1,0
ARNT,UKB_hyperthyroid,Inverse variance weighted,2,2,1,0
ARNT,FinnGen_GO,Inverse variance weighted,2,2,1,0
ARSA,BBJ_Graves,Inverse variance weighted,3,2,1,1
ARSA,UKB_hyperthyroid,Inverse variance weighted,3,3,1,0
ARSA,UKB_hyperthyroid,MR Egger,3,3,1,0
ARSA,UKB_hyperthyroid,Weighted median,3,3,1,0
ARSA,UKB_hyperthyroid,Weighted mode,3,3,1,0
ARSA,FinnGen_GO,Inverse variance weighted,3,3,1,0
ARSA,FinnGen_GO,MR Egger,3,3,1,0
ARSA,FinnGen_GO,Weighted median,3,3,1,0
ARSA,FinnGen_GO,Weighted mode,3,3,1,0
ARSG,BBJ_Graves,Inverse variance weighted,3,2,0,1
ARSG,UKB_hyperthyroid,Inverse variance weighted,3,3,0,0
ARSG,UKB_hyperthyroid,MR Egger,3,3,0,0
ARSG,UKB_hyperthyroid,Weighted median,3,3,0,0
ARSG,UKB_hyperthyroid,Weighted mode,3,3,0,0
ARSG,FinnGen_GO,Inverse variance weighted,3,3,0,0
ARSG,FinnGen_GO,MR Egger,3,3,0,0
ARSG,FinnGen_GO,Weighted median,3,3,0,0
