Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
1658,LJP006 MCF10A 24H-PD-0325901-0.37,0.027513389805997806,47.966183574879224,172.34645435203777,['IL1B'],0.03339966791353099,0,0
1659,LJP005 MCF10A 24H-PD-0325901-0.37,0.027513389805997806,47.966183574879224,172.34645435203777,['IL1B'],0.03339966791353099,0,0
1660,CPC004 HCC515 24H-hypericin-10.0,0.027513389805997806,47.966183574879224,172.34645435203777,['IGF1R'],0.03339966791353099,0,0
1661,CPD002 PC3 24H-methyl benzethonium chloride-10.0,0.027513389805997806,47.966183574879224,172.34645435203777,['IGF1R'],0.03339966791353099,0,0
1662,CPD002 PC3 6H-wortmannin-10.0,0.027513389805997806,47.966183574879224,172.34645435203777,['IGF1R'],0.03339966791353099,0,0
1663,CPC007 PC3 6H-trichostatin a-10.0,0.027513389805997806,47.966183574879224,172.34645435203777,['IGF1R'],0.03339966791353099,0,0
1664,CPC006 LOVO 6H-ro 28-1675 ?-160.0,0.027513389805997806,47.966183574879224,172.34645435203777,['IL1B'],0.03339966791353099,0,0
1665,LJP006 HME1 24H-NVP-TAE684-1.11,0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1666,LJP006 HME1 24H-WZ-4-145-1.11,0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1667,CPC006 AGS 6H-ro 28-1675 ?-160.0,0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1668,CPC010 HEPG2 6H-BRD-K28916077-10.0,0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1669,LJP005 MCF10A 24H-AZD-8330-10,0.027709247684465973,47.618705035971225,170.76015579035945,['IL1B'],0.0334364876479219,0,0
1670,CPC020 VCAP 24H-cladribine-10.0,0.027709247684465973,47.618705035971225,170.76015579035945,['IL1B'],0.0334364876479219,0,0
1671,"CPD001 MCF7 24H-camptothecine (s,+)-10.0",0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1672,LJP006 A549 24H-WYE-125132-0.37,0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1673,LJP007 HCC515 24H-NVP-BGT226-0.12,0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1674,LJP007 MCF7 24H-AT7867-10,0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.0334364876479219,0,0
1675,CPC002 HCC515 24H-irinotecan hydrochloride trihydrate-10.0,0.0279050759783193,47.27619047619048,169.1989645694177,['IL1B'],0.03357251547123584,0,0
1676,CPC014 PC3 6H-ei-293-10.0,0.0279050759783193,47.27619047619048,169.1989645694177,['IGF1R'],0.03357251547123584,0,0
1677,CPC003 VCAP 24H-enrofloxacin-10.0,0.0279050759783193,47.27619047619048,169.1989645694177,['IGF1R'],0.03357251547123584,0,0
1678,LJP005 A375 24H-mitoxantrone-1.11,0.0279050759783193,47.27619047619048,169.1989645694177,['IL1B'],0.03357251547123584,0,0
1679,LJP006 A375 24H-NVP-TAE684-1.11,0.0279050759783193,47.27619047619048,169.1989645694177,['IGF1R'],0.03357251547123584,0,0
1680,CPC006 SKM1 6H-akti-1/2-9.1,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1R'],0.03358802773719016,0,0
1681,LJP006 HS578T 24H-GSK-2126458-10,0.02810087469101553,46.938534278959814,167.66231227714363,['IL1B'],0.03358802773719016,0,0
1682,CPC006 AGS 6H-m-3m3fbs-80.0,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1R'],0.03358802773719016,0,0
1683,LJP006 LNCAP 24H-AZD-8055-0.37,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1R'],0.03358802773719016,0,0
1684,LJP005 MCF10A 24H-trametinib-1.11,0.02810087469101553,46.938534278959814,167.66231227714363,['IL1B'],0.03358802773719016,0,0
1685,LJP005 MCF10A 24H-PD-0325901-1.11,0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1R'],0.03358802773719016,0,0
